Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:37:23,2021-08-27 11:37:25,2.007s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pilih NonDT""))",Chrome 92.0.4515.159,,,2021-08-27 11:37:25,2021-08-27 11:37:25,0.425s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Rapid Test Serology""), 30)",Chrome 92.0.4515.159,,,2021-08-27 11:37:25,2021-08-27 11:37:26,0.673s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Rapid Test Serology""))",Chrome 92.0.4515.159,,,2021-08-27 11:37:26,2021-08-27 11:37:26,0.378s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:37:26,2021-08-27 11:37:28,2.009s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Pilih""))",Chrome 92.0.4515.159,,,2021-08-27 11:37:28,2021-08-27 11:37:28,0.379s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Nama Lengkap(Sesuai ID)_name""), 0)",Chrome 92.0.4515.159,,,2021-08-27 11:37:28,2021-08-27 11:37:32,3.101s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Nama Lengkap(Sesuai ID)_name""), NamaSID)",Chrome 92.0.4515.159,,,2021-08-27 11:37:32,2021-08-27 11:37:32,0.927s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:37:32,2021-08-27 11:37:33,1.006s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""), 30)",Chrome 92.0.4515.159,,,2021-08-27 11:37:33,2021-08-27 11:37:34,0.346s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:37:34,2021-08-27 11:37:36,2.018s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""))",Chrome 92.0.4515.159,,,2021-08-27 11:37:36,2021-08-27 11:37:36,0.393s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""), NoHP)",Chrome 92.0.4515.159,,,2021-08-27 11:37:36,2021-08-27 11:37:37,0.941s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""))",Chrome 92.0.4515.159,,,2021-08-27 11:37:37,2021-08-27 11:37:38,0.496s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""), Email)",Chrome 92.0.4515.159,,,2021-08-27 11:37:38,2021-08-27 11:37:39,1.105s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:37:39,2021-08-27 11:37:40,1.009s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""))",Chrome 92.0.4515.159,,,2021-08-27 11:37:40,2021-08-27 11:37:40,0.431s,PASSED
if (TanggalKunjungan != 0),Chrome 92.0.4515.159,,,2021-08-27 11:37:40,2021-08-27 11:37:40,0.002s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_OK""))",Chrome 92.0.4515.159,,,2021-08-27 11:37:40,2021-08-27 11:37:41,0.556s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:37:41,2021-08-27 11:37:42,1.015s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/WaktuKunjungan""))",Chrome 92.0.4515.159,,,2021-08-27 11:37:42,2021-08-27 11:37:42,0.409s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/sementara""))",Chrome 92.0.4515.159,,,2021-08-27 11:37:42,2021-08-27 11:37:43,0.537s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:37:43,2021-08-27 11:37:44,1.018s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Cara Pembayaran""))",Chrome 92.0.4515.159,,,2021-08-27 11:37:44,2021-08-27 11:37:44,0.387s,PASSED
"if (CaraPembayaran == ""Jaminan"")",Chrome 92.0.4515.159,,,2021-08-27 11:37:44,2021-08-27 11:37:51,7.158s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-27 11:37:51,2021-08-27 11:37:51,0.001s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-27 11:37:51,2021-08-27 11:37:53,1.383s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_Data pasien sama dengan data pemesan""))",Chrome 92.0.4515.159,,,2021-08-27 11:37:53,2021-08-27 11:37:53,0.382s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:37:53,2021-08-27 11:37:55,2.016s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:37:55,2021-08-27 11:37:56,1.010s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Kartu Identitas_identity_number""), 30)",Chrome 92.0.4515.159,,,2021-08-27 11:37:56,2021-08-27 11:37:56,0.332s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:37:56,2021-08-27 11:37:57,1.011s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Kartu identitas""))",Chrome 92.0.4515.159,,,2021-08-27 11:37:57,2021-08-27 11:37:58,0.380s,PASSED
"if (Identitas == ""KTP"")",Chrome 92.0.4515.159,,,2021-08-27 11:37:58,2021-08-27 11:38:00,2.108s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:38:00,2021-08-27 11:38:02,2.006s,PASSED
"uploadFile(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/upload foto katru identitas""), ""D:\MySiloam\Upload foto\download.jpg"")",Chrome 92.0.4515.159,,,2021-08-27 11:38:02,2021-08-27 11:38:02,0.362s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:38:02,2021-08-27 11:38:04,2.009s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-27 11:38:04,2021-08-27 11:38:04,0.001s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-27 11:38:04,2021-08-27 11:38:08,3.290s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:38:08,2021-08-27 11:38:09,1.011s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nama Keluarga_agreeToTerms""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:09,2021-08-27 11:38:09,0.383s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-27 11:38:09,2021-08-27 11:38:09,0.027s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:38:09,2021-08-27 11:38:10,1.012s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Lanjut""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.403s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.002s,NOT_RUN
"navigateToUrl(""https://mysiloam-api-staging.siloamhospitals.com/linktree/"")",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/body_You need to enable JavaScript to run t_832721""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/li_Pemeriksaan Rutin  Atas Permintaan Sendiri""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Pekerjaan_occupation""), ""pekerjaan"")",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.000s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Nama Orang Tua_parent_name""), ""nama ortu"")",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/svg_Provinsi_MuiSvgIcon-root""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/li_JAKARTA""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_RT_rt_number""), ""1"")",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_RW_rw_number""), ""1"")",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/button_Lanjut""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Rp 149,000_isAgree""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Rp 149,000_isConsent""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/button_Kirim""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/h3_51E7D3""))",Chrome 92.0.4515.159,,,2021-08-27 11:38:10,2021-08-27 11:38:10,0.001s,NOT_RUN
