Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Rapid Test Serology""))",Chrome 92.0.4515.159,,,2021-08-27 11:39:28,2021-08-27 11:39:29,0.380s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:39:29,2021-08-27 11:39:31,2.011s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Pilih""))",Chrome 92.0.4515.159,,,2021-08-27 11:39:31,2021-08-27 11:39:31,0.396s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Nama Lengkap(Sesuai ID)_name""), 0)",Chrome 92.0.4515.159,,,2021-08-27 11:39:31,2021-08-27 11:39:34,3.116s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Nama Lengkap(Sesuai ID)_name""), NamaSID)",Chrome 92.0.4515.159,,,2021-08-27 11:39:34,2021-08-27 11:39:35,0.906s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:39:35,2021-08-27 11:39:36,1.005s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""), 30)",Chrome 92.0.4515.159,,,2021-08-27 11:39:36,2021-08-27 11:39:36,0.346s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:39:36,2021-08-27 11:39:38,2.008s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""))",Chrome 92.0.4515.159,,,2021-08-27 11:39:38,2021-08-27 11:39:39,0.412s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""), NoHP)",Chrome 92.0.4515.159,,,2021-08-27 11:39:39,2021-08-27 11:39:40,0.947s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""))",Chrome 92.0.4515.159,,,2021-08-27 11:39:40,2021-08-27 11:39:40,0.511s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""), Email)",Chrome 92.0.4515.159,,,2021-08-27 11:39:40,2021-08-27 11:39:41,1.147s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:39:41,2021-08-27 11:39:42,1.009s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""))",Chrome 92.0.4515.159,,,2021-08-27 11:39:42,2021-08-27 11:39:43,0.497s,PASSED
if (TanggalKunjungan != 0),Chrome 92.0.4515.159,,,2021-08-27 11:39:43,2021-08-27 11:39:43,0.003s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_OK""))",Chrome 92.0.4515.159,,,2021-08-27 11:39:43,2021-08-27 11:39:43,0.569s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:39:43,2021-08-27 11:39:44,1.013s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/WaktuKunjungan""))",Chrome 92.0.4515.159,,,2021-08-27 11:39:44,2021-08-27 11:39:45,0.436s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/sementara""))",Chrome 92.0.4515.159,,,2021-08-27 11:39:45,2021-08-27 11:39:45,0.550s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:39:45,2021-08-27 11:39:46,1.012s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Cara Pembayaran""))",Chrome 92.0.4515.159,,,2021-08-27 11:39:46,2021-08-27 11:39:47,0.365s,PASSED
"if (CaraPembayaran == ""Jaminan"")",Chrome 92.0.4515.159,,,2021-08-27 11:39:47,2021-08-27 11:39:54,7.284s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-27 11:39:54,2021-08-27 11:39:54,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-27 11:39:54,2021-08-27 11:39:56,1.416s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_Data pasien sama dengan data pemesan""))",Chrome 92.0.4515.159,,,2021-08-27 11:39:56,2021-08-27 11:39:56,0.474s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:39:56,2021-08-27 11:39:58,2.012s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:39:58,2021-08-27 11:39:59,1.023s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Kartu Identitas_identity_number""), 30)",Chrome 92.0.4515.159,,,2021-08-27 11:39:59,2021-08-27 11:39:59,0.365s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:39:59,2021-08-27 11:40:00,1.016s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Kartu identitas""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:00,2021-08-27 11:40:01,0.370s,PASSED
"if (Identitas == ""KTP"")",Chrome 92.0.4515.159,,,2021-08-27 11:40:01,2021-08-27 11:40:03,2.223s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:40:03,2021-08-27 11:40:05,2.012s,PASSED
"uploadFile(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/upload foto katru identitas""), ""D:\MySiloam\Upload foto\download.jpg"")",Chrome 92.0.4515.159,,,2021-08-27 11:40:05,2021-08-27 11:40:05,0.414s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:40:05,2021-08-27 11:40:07,2.015s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-27 11:40:07,2021-08-27 11:40:07,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-27 11:40:07,2021-08-27 11:40:11,3.316s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:40:11,2021-08-27 11:40:12,1.009s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nama Keluarga_agreeToTerms""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:12,2021-08-27 11:40:12,0.435s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-27 11:40:12,2021-08-27 11:40:12,0.037s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:40:12,2021-08-27 11:40:13,1.006s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Lanjut""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:13,2021-08-27 11:40:14,0.393s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.001s,NOT_RUN
"navigateToUrl(""https://mysiloam-api-staging.siloamhospitals.com/linktree/"")",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.002s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/body_You need to enable JavaScript to run t_832721""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/li_Pemeriksaan Rutin  Atas Permintaan Sendiri""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Pekerjaan_occupation""), ""pekerjaan"")",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Nama Orang Tua_parent_name""), ""nama ortu"")",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/svg_Provinsi_MuiSvgIcon-root""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/li_JAKARTA""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.000s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_RT_rt_number""), ""1"")",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_RW_rw_number""), ""1"")",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.002s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/button_Lanjut""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Rp 149,000_isAgree""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.002s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Rp 149,000_isConsent""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/button_Kirim""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/h3_51E7D3""))",Chrome 92.0.4515.159,,,2021-08-27 11:40:14,2021-08-27 11:40:14,0.001s,NOT_RUN
