Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:00:37,2021-08-27 11:00:39,2.005s,PASSED
"if (Paket == ""Rapid Test"")",Chrome 92.0.4515.159,,,2021-08-27 11:00:39,2021-08-27 11:00:41,2.731s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:00:41,2021-08-27 11:00:43,2.005s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/Body URL""))",Chrome 92.0.4515.159,,,2021-08-27 11:00:43,2021-08-27 11:00:44,0.362s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:00:44,2021-08-27 11:00:45,1.011s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Save""))",Chrome 92.0.4515.159,,,2021-08-27 11:00:45,2021-08-27 11:00:45,0.383s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-27 11:00:45,2021-08-27 11:00:55,10.011s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-27 11:00:55,2021-08-27 11:00:58,3.006s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add Schedule""))",Chrome 92.0.4515.159,,,2021-08-27 11:00:58,2021-08-27 11:00:59,0.439s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:00:59,2021-08-27 11:01:01,2.009s,PASSED
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_Hari""), Hari, true)",Chrome 92.0.4515.159,,,2021-08-27 11:01:01,2021-08-27 11:01:02,1.089s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Appointment""), Appointment)",Chrome 92.0.4515.159,,,2021-08-27 11:01:02,2021-08-27 11:01:02,0.782s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Non Appointment""), NonAppointment)",Chrome 92.0.4515.159,,,2021-08-27 11:01:02,2021-08-27 11:01:03,0.768s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:01:03,2021-08-27 11:01:04,1.005s,PASSED
println(Services),Chrome 92.0.4515.159,,,2021-08-27 11:01:04,2021-08-27 11:01:04,0.004s,PASSED
"if (Services == ""nonDT"")",Chrome 92.0.4515.159,,,2021-08-27 11:01:04,2021-08-27 11:01:04,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-27 11:01:04,2021-08-27 11:01:18,14.185s,PASSED
