Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Pre-regist Covid/OP Admin/Page_MySiloam OPD Administrator/div_OKCancel""))",,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.002s,NOT_RUN
"waitForElementNotVisible(findTestObject(""Pre-regist Covid/OP Admin/Page_MySiloam OPD Administrator/div_OKCancel""), 5)",,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.001s,NOT_RUN
delay(3),,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/OP Admin/Page_MySiloam OPD Administrator/button_Add Schedule""))",,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.002s,NOT_RUN
delay(2),,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.001s,NOT_RUN
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/Page_MySiloam OPD Administrator/select_Hari""), Hari, true)",,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.010s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/Page_MySiloam OPD Administrator/input_Quota Appointment""), Appointment)",,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.002s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/Page_MySiloam OPD Administrator/input_Quota Non Appointment""), NonAppointment)",,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.002s,NOT_RUN
delay(3),,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.000s,NOT_RUN
println(Services),,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.010s,NOT_RUN
"if (Services == ""nonDT"")",,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.002s,NOT_RUN
delay(5),,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.003s,NOT_RUN
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/Page_MySiloam OPD Administrator/select_jam mulai""), JamMulai, true)",,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.001s,NOT_RUN
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/Page_MySiloam OPD Administrator/select_menit mulai""), MenitMulai, true)",,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.001s,NOT_RUN
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/Page_MySiloam OPD Administrator/select_jam selesai""), JamSelesai, true)",,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.001s,NOT_RUN
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/Page_MySiloam OPD Administrator/select_menit selesai""), MenitSelesai, true)",,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.009s,NOT_RUN
delay(3),,,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.000s,NOT_RUN
"connection.data_table.connectDB(""10.85.139.12"", ""5432"", ""MySiloam - DEV/UAT"", ""postgres"", ""p455*w0rd"")",,Insert tanggal aplikasi,,2021-08-25 10:12:03,2021-08-25 10:12:03,0.008s,ERROR
